loan_amnt,int_rate,term,installment,grade,sub_grade,purpose,annual_inc,dti,home_ownership,addr_state,delinq_2yrs,inq_last_6mths,revol_util,open_acc,total_acc,earliest_cr_line,loan_status,total_pymnt,total_rec_prncp,recoveries,issue_d,Employment_length
10000,11.22, 36 months,328.43,C,C4,other,30000.0,20.4,MORTGAGE,IN,0.0,3.0,0.0,5.0,9.0,Oct-1998,Fully Paid,10273.9724896129,10000.0,0.0,Oct-2007,8
10000,7.99, 36 months,313.32,A,A4,home_improvement,130000.0,14.68,MORTGAGE,PA,0.0,0.0,28.2,6.0,15.0,Aug-2000,Current,9390.72,8163.22,0.0,Aug-2016,10
18000,8.67, 60 months,370.78,B,B1,credit_card,70000.0,27.33,RENT,KY,0.0,0.0,48.6,35.0,62.0,Jan-2001,Fully Paid,19523.6300008122,18000.0,0.0,Nov-2014,2
17475,17.86, 36 months,630.54,D,D5,debt_consolidation,35000.0,27.0,RENT,FL,0.0,0.0,55.2,12.0,17.0,Jan-2004,Charged Off,12360.27,7577.48,1045.23,Apr-2015,10
20775,5.32, 36 months,625.64,A,A1,debt_consolidation,155000.0,36.54,RENT,VA,0.0,1.0,55.9,14.0,30.0,Nov-1997,Current,7588.39,6612.45,0.0,Feb-2018,0
15000,12.62, 36 months,502.67,C,C1,debt_consolidation,48120.0,31.47,MORTGAGE,WI,6.0,1.0,9.3,8.0,46.0,Aug-1996,Current,9037.54,6795.95,0.0,Aug-2017,-1
19600,16.99, 60 months,487.01,D,D1,debt_consolidation,95000.0,31.58,RENT,NC,0.0,0.0,78.7,14.0,32.0,Apr-2003,Fully Paid,26254.8571204152,19600.0,0.0,Aug-2016,2
6000,22.74, 36 months,231.45,E,E1,debt_consolidation,47000.0,31.38,MORTGAGE,DE,0.0,2.0,61.7,11.0,14.0,Oct-1999,Current,6252.51,4101.52,0.0,Nov-2016,10
15600,8.24, 36 months,490.58,B,B1,debt_consolidation,92000.0,26.22,RENT,MD,0.0,0.0,61.8,11.0,25.0,Apr-1993,Fully Paid,15632.1386666671,15600.0,0.0,Dec-2016,0
35000,12.99, 60 months,796.18,C,C2,credit_card,132000.0,16.85,MORTGAGE,WV,0.0,1.0,48.0,33.0,66.0,May-1994,Charged Off,5522.74,3017.73,0.0,Mar-2016,10
2750,21.49, 36 months,104.3,E,E3,debt_consolidation,34000.0,13.38,RENT,NJ,0.0,3.0,92.4,11.0,17.0,Nov-1999,Charged Off,562.32,225.35,146.68,Jan-2013,4
20000,15.61, 60 months,482.23,D,D1,debt_consolidation,62000.0,27.27,MORTGAGE,OH,0.0,1.0,46.9,9.0,27.0,Sep-2001,Charged Off,9917.44,3123.24,3648.45,Jul-2014,10
12000,6.97, 36 months,370.37,A,A3,debt_consolidation,65000.0,15.18,MORTGAGE,FL,0.0,0.0,58.2,9.0,12.0,Jun-2008,Fully Paid,13022.5455620737,12000.0,0.0,May-2016,6
20000,6.71, 36 months,614.9,A,A3,debt_consolidation,76000.0,8.94,MORTGAGE,TN,0.0,0.0,23.6,8.0,16.0,Nov-2001,Current,6141.54,5159.16,0.0,Apr-2018,9
4000,8.67, 36 months,126.59,B,B1,debt_consolidation,39000.0,7.63,MORTGAGE,TN,0.0,0.0,0.0,8.0,32.0,Nov-1995,Fully Paid,4339.6142393955,4000.0,0.0,Jan-2015,-1
10000,9.16, 36 months,318.75,B,B2,credit_card,76000.0,3.54,RENT,NY,0.0,0.0,50.8,5.0,9.0,Sep-2008,Current,10521.29,9058.47,0.0,May-2016,2
15000,17.09, 36 months,535.47,D,D1,credit_card,45000.0,24.16,RENT,IL,0.0,2.0,33.9,6.0,7.0,Sep-2014,Current,8003.57,5339.97,0.0,Nov-2017,10
17000,11.99, 60 months,378.07,B,B5,credit_card,56000.0,26.06,MORTGAGE,IL,0.0,0.0,47.8,9.0,11.0,Sep-1994,Current,4892.26,2875.12,0.0,Jan-2018,10
20000,10.56, 36 months,650.62,B,B3,debt_consolidation,108000.0,13.16,MORTGAGE,WV,0.0,1.0,66.1,19.0,55.0,Nov-2000,Current,5880.97,4420.78,0.0,May-2018,10
10000,10.9, 36 months,326.92,B,B4,debt_consolidation,110000.0,11.78,RENT,NY,0.0,0.0,87.5,13.0,26.0,Dec-1996,Current,3584.01,2718.17,0.0,Mar-2018,2
12000,9.17, 36 months,382.55,B,B1,credit_card,45000.0,31.45,MORTGAGE,NY,2.0,0.0,57.7,16.0,44.0,Oct-1994,Fully Paid,13765.1402426543,12000.0,0.0,Oct-2014,6
11200,13.99, 36 months,382.74,C,C3,debt_consolidation,54000.0,20.04,RENT,FL,0.0,2.0,88.1,11.0,33.0,Jun-2000,Fully Paid,13338.1731395995,11200.0,0.0,Aug-2011,4
15200,17.09, 60 months,378.5,D,D1,debt_consolidation,38000.0,6.29,OWN,CT,0.0,0.0,28.2,7.0,12.0,Mar-2001,Current,6798.57,3297.84,0.0,Aug-2017,-1
7000,7.59, 36 months,218.04,A,A3,credit_card,34815.0,16.72,OWN,FL,0.0,0.0,51.7,7.0,27.0,Mar-1995,Fully Paid,7729.3166676269,7000.0,0.0,Jul-2016,-1
9550,13.49, 36 months,324.04,C,C2,credit_card,135000.0,29.97,MORTGAGE,MI,0.0,1.0,91.0,16.0,37.0,Mar-1988,Current,7762.65,5931.52,0.0,Feb-2017,7
16000,9.43, 36 months,512.01,B,B1,debt_consolidation,62000.0,28.82,RENT,CO,1.0,0.0,32.3,21.0,37.0,Jun-1989,Fully Paid,16792.1700347425,16000.0,0.0,Apr-2018,8
4200,7.39, 36 months,130.44,A,A4,debt_consolidation,27478.0,20.05,RENT,AZ,1.0,1.0,33.1,7.0,21.0,Dec-1988,Current,4563.68,4070.6,0.0,Mar-2016,3
3000,7.12, 36 months,92.8,A,A3,debt_consolidation,90000.0,19.57,RENT,MO,0.0,0.0,62.5,10.0,17.0,Nov-1995,Fully Paid,3338.2690715653,3000.0,0.0,Oct-2014,10
15000,12.13, 36 months,499.15,B,B5,credit_card,115000.0,8.8,MORTGAGE,TX,0.0,1.0,40.3,16.0,27.0,Feb-2002,Current,4482.24,3257.22,0.0,May-2018,7
2400,11.39, 36 months,79.02,B,B3,debt_consolidation,70000.0,21.71,MORTGAGE,NH,0.0,0.0,57.9,15.0,24.0,Sep-2003,Fully Paid,2637.8706029251,2400.0,0.0,Mar-2017,1
24000,9.17, 36 months,765.1,B,B2,debt_consolidation,120000.0,15.38,RENT,OH,0.0,0.0,71.5,24.0,31.0,Jan-2007,Fully Paid,27533.6158569929,24000.0,0.0,Apr-2015,1
6000,30.17, 36 months,255.27,F,F3,debt_consolidation,95000.0,6.67,RENT,DC,1.0,2.0,49.7,7.0,40.0,Mar-2002,Current,4574.75,2340.55,0.0,Aug-2017,2
3600,14.08, 36 months,123.18,C,C3,debt_consolidation,10748.64,16.54,RENT,CA,0.0,0.0,33.8,7.0,11.0,May-2007,Current,2210.94,1619.51,0.0,Aug-2017,-1
16000,9.71, 36 months,514.1,B,B1,credit_card,58000.0,23.13,OWN,IL,0.0,0.0,74.6,10.0,31.0,Jun-1994,Fully Paid,18283.0800000019,16000.0,0.0,Aug-2013,7
20000,20.49, 60 months,535.35,E,E4,debt_consolidation,60000.0,22.16,MORTGAGE,AZ,0.0,4.0,41.0,16.0,26.0,Nov-1990,Fully Paid,20454.01,20000.0,0.0,Mar-2015,1
5000,12.69, 36 months,167.73,C,C2,debt_consolidation,160000.0,6.68,MORTGAGE,KY,0.0,0.0,15.3,7.0,17.0,Jun-2002,Fully Paid,5511.7300000009,5000.0,0.0,Aug-2015,10
14500,13.33, 36 months,490.88,C,C3,debt_consolidation,29000.0,20.9,RENT,TX,0.0,0.0,74.3,6.0,14.0,Dec-1999,Fully Paid,17577.6673170733,14500.0,0.0,Aug-2015,0
5975,23.13, 36 months,231.7,F,F1,debt_consolidation,27000.0,39.42,MORTGAGE,NV,0.0,0.0,72.0,10.0,21.0,Oct-2002,Fully Paid,7607.2062358044,5975.0,0.0,Feb-2016,10
14400,24.74, 60 months,420.47,E,E3,debt_consolidation,42000.0,31.46,OWN,MI,0.0,0.0,62.5,21.0,34.0,May-2005,Current,10491.96,3989.95,0.0,Jan-2017,-1
15000,9.17, 36 months,478.19,B,B2,credit_card,110000.0,8.7,MORTGAGE,DE,3.0,1.0,78.3,9.0,19.0,Feb-1999,Fully Paid,17229.7006329419,15000.0,0.0,Jan-2016,10
27600,9.92, 60 months,585.34,B,B2,debt_consolidation,200000.0,11.2,RENT,WA,1.0,0.0,69.3,5.0,25.0,Apr-2005,Current,5853.41,3707.65,0.0,Apr-2018,5
15000,10.64, 36 months,488.53,B,B2,debt_consolidation,102000.0,16.39,MORTGAGE,TX,0.0,1.0,61.2,16.0,33.0,May-1996,Fully Paid,17391.36,15000.0,0.0,Jul-2013,7
10000,18.06, 36 months,361.83,D,D2,other,55000.0,26.79,RENT,WA,0.0,1.0,36.5,8.0,21.0,Jan-2007,Current,5417.42,3525.93,0.0,Nov-2017,10
25000,9.93, 60 months,530.32,B,B2,credit_card,91800.0,10.74,RENT,GA,0.0,0.0,59.1,3.0,4.0,Oct-2012,Current,6783.83,4420.02,0.0,Feb-2018,2
14350,29.49, 60 months,459.79,F,F2,credit_card,42713.0,29.76,RENT,NC,0.0,2.0,45.6,9.0,18.0,May-2000,Fully Paid,14363.8711159494,14350.0,0.0,Mar-2017,-1
1000,26.31, 36 months,40.46,E,E4,other,49000.0,17.76,RENT,NH,0.0,1.0,34.5,5.0,7.0,Feb-2008,Current,119.92,56.83,0.0,Nov-2018,10
16000,13.56, 60 months,368.66,C,C1,debt_consolidation,52000.0,20.61,RENT,KS,2.0,0.0,58.1,11.0,30.0,Jan-2005,Current,1462.59,764.27,0.0,Oct-2018,1
7000,11.44, 36 months,230.64,B,B4,debt_consolidation,60000.0,22.95,MORTGAGE,TX,0.0,0.0,29.2,10.0,21.0,May-2007,Charged Off,3855.51,2442.46,631.0,Feb-2017,1
25000,9.17, 36 months,796.98,B,B2,debt_consolidation,175000.0,7.16,RENT,NY,3.0,0.0,93.0,9.0,22.0,Jun-1997,Fully Paid,28486.0374464267,25000.0,0.0,Nov-2015,1
12375,9.67, 36 months,397.4,B,B1,debt_consolidation,38000.0,29.91,MORTGAGE,UT,0.0,1.0,68.9,9.0,29.0,Jul-1999,Fully Paid,13964.2899969839,12375.0,0.0,Nov-2013,10
35000,5.32, 36 months,1054.02,A,A1,debt_consolidation,110000.0,17.76,MORTGAGE,FL,0.0,0.0,55.4,12.0,25.0,Nov-2001,Fully Paid,37774.6224551879,35000.0,0.0,Mar-2016,10
2400,10.42, 36 months,77.92,B,B3,other,45000.0,15.2,MORTGAGE,CA,0.0,0.0,0.2,6.0,10.0,Aug-2006,Current,1479.09,1173.59,0.0,Jul-2017,-1
15425,13.18, 60 months,352.39,C,C3,debt_consolidation,33550.0,25.19,RENT,MA,0.0,0.0,42.4,9.0,17.0,Aug-2003,Fully Paid,17330.7000005969,15425.0,0.0,Nov-2015,10
28000,18.99, 60 months,726.19,D,D4,debt_consolidation,49000.0,41.86,RENT,ND,0.0,0.0,87.7,12.0,34.0,Aug-2000,Current,25387.11,13102.69,0.0,Mar-2016,5
20000,12.12, 36 months,665.44,B,B3,credit_card,65000.0,8.62,MORTGAGE,NH,0.0,0.0,52.2,11.0,15.0,Feb-1999,Fully Paid,22516.4494316143,20000.0,0.0,Sep-2012,2
16825,14.09, 36 months,575.78,B,B5,credit_card,38500.0,18.55,MORTGAGE,OK,0.0,0.0,87.5,8.0,13.0,May-2005,Fully Paid,20727.8287418769,16825.0,0.0,Feb-2013,6
6000,11.53, 36 months,197.95,B,B5,credit_card,45000.0,17.76,MORTGAGE,OR,5.0,1.0,58.0,10.0,51.0,Oct-1982,Fully Paid,7039.8765939908,6000.0,0.0,Apr-2015,10
20000,17.57, 60 months,503.21,D,D4,debt_consolidation,56000.0,15.71,RENT,CA,0.0,0.0,44.1,10.0,13.0,Oct-2001,Current,22121.72,12869.04,0.0,Jun-2015,1
12000,5.32, 36 months,361.38,A,A1,debt_consolidation,114400.0,18.42,RENT,CA,0.0,1.0,19.2,18.0,32.0,Sep-1993,Current,6113.32,5429.06,0.0,Sep-2017,2
4200,9.16, 36 months,133.88,B,B2,credit_card,50000.0,19.49,RENT,NV,0.0,1.0,60.4,8.0,14.0,Jun-2001,Current,4413.77,3804.74,0.0,May-2016,2
4050,18.99, 36 months,148.44,D,D3,debt_consolidation,45000.0,21.6,RENT,CA,1.0,1.0,80.0,5.0,11.0,Sep-2004,Charged Off,585.21,345.49,0.0,Feb-2017,6
15000,13.06, 36 months,505.85,C,C1,credit_card,42000.0,18.51,RENT,VT,0.0,1.0,75.0,13.0,15.0,Aug-2005,Current,4035.92,2847.51,0.0,Jun-2018,7
24000,10.15, 60 months,511.71,B,B2,credit_card,107000.0,16.24,MORTGAGE,AL,0.0,1.0,51.6,9.0,27.0,Sep-1994,Fully Paid,30322.403219065,24000.0,0.0,Jul-2014,5
15000,7.89, 36 months,469.29,A,A5,house,185000.0,4.57,MORTGAGE,MA,1.0,0.0,15.6,12.0,21.0,Jan-1998,Fully Paid,15078.032521636,15000.0,0.0,Apr-2016,2
15000,10.08, 36 months,484.58,B,B1,credit_card,180000.0,9.04,MORTGAGE,VA,0.0,0.0,80.7,9.0,15.0,Jun-2005,Current,2890.68,2197.17,0.0,Aug-2018,0
3400,16.91, 36 months,121.07,C,C5,debt_consolidation,45000.0,18.69,RENT,DC,0.0,0.0,68.7,9.0,19.0,Nov-2001,Current,855.48,534.28,0.0,Jul-2018,3
11200,13.98, 60 months,260.49,C,C3,debt_consolidation,34000.0,25.98,RENT,CA,0.0,0.0,32.6,5.0,7.0,May-2002,Current,13327.32,8985.58,0.0,Nov-2014,5
15000,19.03, 60 months,389.36,D,D3,debt_consolidation,65000.0,8.92,MORTGAGE,MO,0.0,2.0,45.8,7.0,11.0,Jan-2010,Fully Paid,17035.254767689,15000.0,0.0,Jul-2017,8
10000,11.49, 36 months,329.72,B,B5,debt_consolidation,80000.0,24.8,MORTGAGE,MI,1.0,0.0,60.5,13.0,25.0,Sep-1986,Current,7584.91,5987.25,0.0,Mar-2017,10
20000,14.85, 36 months,691.84,C,C5,moving,65000.0,23.84,RENT,FL,0.0,0.0,46.5,18.0,30.0,Nov-1990,Fully Paid,24182.0270849879,20000.0,0.0,Jan-2016,10
25000,12.62, 60 months,563.98,C,C1,home_improvement,175000.0,14.82,MORTGAGE,AZ,0.0,1.0,58.7,18.0,28.0,Jul-1995,Current,10134.11,5931.84,0.0,Aug-2017,10
35000,9.17, 36 months,1115.77,B,B2,debt_consolidation,150000.0,22.38,MORTGAGE,CA,0.0,0.0,65.9,23.0,36.0,May-2005,Fully Paid,40149.556469044,35000.0,0.0,Oct-2015,5
18500,16.2, 36 months,652.24,C,C4,credit_card,52000.0,23.57,MORTGAGE,IN,0.0,2.0,61.9,14.0,34.0,Jul-1989,Fully Paid,22152.4400032878,18500.0,0.0,Sep-2013,10
35000,9.99, 60 months,743.48,B,B3,debt_consolidation,154000.0,15.2,MORTGAGE,OH,0.0,0.0,57.2,19.0,27.0,Apr-1994,Current,32056.93,23259.57,0.0,Jul-2015,4
14400,30.49, 60 months,470.24,F,F4,credit_card,42000.0,22.2,MORTGAGE,TX,0.0,0.0,73.5,8.0,18.0,Oct-2004,Current,11436.72,2674.88,0.0,Dec-2016,2
25500,12.74, 60 months,576.82,C,C1,home_improvement,70000.0,15.7,MORTGAGE,TX,0.0,0.0,11.3,7.0,19.0,Apr-2007,Late (31-120 days),12735.16,7540.69,0.0,Dec-2016,8
21000,18.45, 60 months,538.42,D,D2,debt_consolidation,88995.0,19.43,MORTGAGE,NC,0.0,0.0,79.4,19.0,21.0,Apr-2002,Current,4328.89,1820.06,0.0,May-2018,10
9500,11.47, 36 months,313.14,B,B5,debt_consolidation,40000.0,17.58,RENT,IN,0.0,0.0,34.8,5.0,5.0,May-2011,Current,11266.841918013,9500.0,0.0,Feb-2016,4
24000,14.47, 36 months,825.76,C,C2,debt_consolidation,110000.0,25.9,RENT,NY,0.0,2.0,63.2,12.0,31.0,Mar-1988,Charged Off,5780.32,3893.1,0.01,Jan-2014,10
20000,16.46, 60 months,491.27,C,C5,debt_consolidation,65000.0,22.75,OWN,FL,1.0,1.0,74.0,12.0,13.0,Dec-2011,Current,3936.43,1808.09,0.0,Jun-2018,10
35000,9.76, 60 months,739.53,B,B3,debt_consolidation,70000.0,15.94,MORTGAGE,TX,0.0,0.0,72.9,12.0,15.0,Apr-1993,Current,28064.18,20153.75,0.0,Dec-2015,10
15000,6.03, 36 months,456.54,A,A1,debt_consolidation,110000.0,11.11,MORTGAGE,NY,0.0,0.0,30.6,16.0,29.0,Aug-2004,Fully Paid,16435.1639427385,15000.0,0.0,Feb-2013,0
24000,7.91, 36 months,751.08,A,A5,credit_card,95000.0,19.16,MORTGAGE,MN,0.0,1.0,54.3,7.0,15.0,Sep-1999,Fully Paid,27026.8858250724,24000.0,0.0,Jan-2016,1
12000,10.49, 36 months,389.98,B,B3,other,50000.0,16.51,RENT,PA,0.0,0.0,49.9,4.0,9.0,Jan-2004,Charged Off,6623.99,4548.04,743.16,Feb-2015,1
2525,16.14, 36 months,88.95,C,C4,other,54000.0,38.58,RENT,SC,0.0,1.0,46.5,16.0,31.0,Oct-2012,Current,264.59,167.19,0.0,Nov-2018,5
24000,5.32, 36 months,722.76,A,A1,debt_consolidation,140000.0,28.12,MORTGAGE,MD,0.0,0.0,74.2,13.0,33.0,Nov-1980,Fully Paid,26008.5156206865,24000.0,0.0,Nov-2015,10
20000,19.52, 60 months,524.56,E,E2,debt_consolidation,85000.0,24.35,MORTGAGE,TX,1.0,0.0,52.7,11.0,43.0,Nov-2002,Charged Off,18668.4,3353.88,10800.0,Oct-2014,2
20000,10.74, 60 months,432.26,B,B4,other,225000.0,12.08,OWN,NY,0.0,1.0,45.2,14.0,30.0,Dec-1993,Fully Paid,21686.1769652502,20000.0,0.0,Mar-2011,10
24000,13.59, 36 months,815.5,C,C2,home_improvement,77000.0,21.63,RENT,NY,0.0,0.0,81.0,7.0,10.0,May-2007,Current,11398.88,8198.32,0.0,Dec-2017,10
15500,11.05, 36 months,507.82,B,B4,debt_consolidation,34000.0,33.22,OWN,WA,0.0,0.0,64.4,9.0,11.0,Jan-2005,Current,4043.53,3016.14,0.0,Jun-2018,10
12000,16.55, 60 months,295.34,D,D2,credit_card,60000.0,30.5,MORTGAGE,NY,0.0,3.0,23.7,24.0,45.0,Aug-2003,Charged Off,5134.34,1990.05,997.59,Apr-2015,10
15825,24.99, 60 months,464.4,F,F4,debt_consolidation,60000.0,29.4,RENT,FL,0.0,0.0,82.1,16.0,33.0,Dec-2002,Current,22733.63,11302.0,0.0,Jan-2015,9
12000,7.07, 36 months,370.91,A,A2,debt_consolidation,57000.0,12.46,MORTGAGE,MI,0.0,0.0,45.6,11.0,36.0,Sep-1988,Current,6314.9,5351.35,0.0,Sep-2017,10
16000,6.07, 36 months,487.26,A,A2,debt_consolidation,52000.0,74.11,MORTGAGE,WI,0.0,0.0,43.7,16.0,36.0,Sep-1999,Current,4398.83,3731.82,0.0,May-2018,2
5000,15.95, 36 months,175.67,D,D4,debt_consolidation,59000.0,19.57,RENT,NY,0.0,1.0,99.9,7.0,15.0,Apr-1994,Charged Off,2949.42,1909.02,151.66,Jun-2010,4
4500,8.9, 36 months,142.89,A,A5,credit_card,54000.0,24.44,OWN,NC,0.0,0.0,68.8,11.0,22.0,Mar-2002,Fully Paid,4796.4670125165,4500.0,0.0,Jan-2012,3
12000,19.03, 60 months,311.49,D,D3,house,80000.0,14.39,RENT,TX,3.0,2.0,5.5,7.0,30.0,Sep-2007,Current,3985.94,1734.46,0.0,Jan-2018,5
5600,12.98, 36 months,188.64,B,B5,other,11000.0,66.8,RENT,MI,0.0,0.0,8.9,8.0,15.0,Sep-2007,Current,369.2,257.52,0.0,Dec-2018,-1
10000,11.99, 36 months,332.1,C,C1,credit_card,42000.0,35.86,RENT,OH,0.0,0.0,35.4,14.0,22.0,Nov-1994,Fully Paid,11735.1822706165,10000.0,0.0,Mar-2016,10
10000,11.55, 36 months,330.0,B,B4,debt_consolidation,42000.0,5.66,OWN,CO,0.0,0.0,42.6,8.0,12.0,Nov-2004,Current,1643.58,1191.47,0.0,Sep-2018,10
8000,13.99, 36 months,273.39,C,C3,other,62000.0,10.37,RENT,IL,0.0,0.0,68.7,9.0,11.0,Mar-2004,Current,7365.99,5677.31,0.0,Nov-2016,10
17900,11.14, 36 months,587.22,B,B2,debt_consolidation,90000.0,27.92,MORTGAGE,TX,0.0,0.0,56.5,18.0,46.0,Oct-2001,Fully Paid,20897.1799859074,17900.0,0.0,Apr-2013,5
8000,11.99, 36 months,265.68,C,C1,debt_consolidation,37000.0,26.08,MORTGAGE,OR,0.0,1.0,57.3,13.0,26.0,Jan-2001,Fully Paid,8436.6611134104,8000.0,0.0,Feb-2016,4
6075,12.74, 36 months,203.94,C,C1,debt_consolidation,36900.0,8.75,MORTGAGE,CO,0.0,0.0,33.1,10.0,23.0,Sep-2000,Current,5701.72,4519.11,0.0,Oct-2016,10
6000,6.72, 36 months,184.5,A,A3,debt_consolidation,55900.0,3.82,RENT,NJ,0.0,0.0,12.3,5.0,13.0,May-2000,Current,2380.58,2028.99,0.0,Jan-2018,3
27500,8.46, 60 months,563.68,A,A5,debt_consolidation,80000.0,33.04,MORTGAGE,FL,0.0,0.0,35.5,37.0,58.0,Jan-1981,Current,2228.87,1494.94,0.0,Oct-2018,5
14000,12.99, 60 months,318.48,C,C2,credit_card,80000.0,11.76,MORTGAGE,NY,2.0,0.0,32.2,9.0,23.0,Jan-2005,Current,10818.22,6816.9,0.0,Apr-2016,10
18200,13.67, 60 months,420.38,C,C3,debt_consolidation,99860.0,12.47,MORTGAGE,FL,7.0,2.0,51.5,10.0,41.0,Apr-1977,Fully Paid,21562.767530025,18200.0,0.0,May-2016,-1
11925,16.29, 60 months,291.84,D,D1,credit_card,33280.0,39.2,OWN,TN,0.0,0.0,26.3,9.0,51.0,Aug-2006,Charged Off,7598.63,4019.69,0.0,Mar-2016,0
24000,13.99, 60 months,558.32,C,C4,other,90000.0,13.79,OWN,CA,2.0,0.0,99.1,6.0,16.0,Nov-1987,Fully Paid,31004.222143113,24000.0,0.0,Apr-2015,0
24000,22.9, 36 months,927.79,E,E1,debt_consolidation,51000.0,10.19,RENT,CT,0.0,0.0,77.7,7.0,14.0,Oct-2004,Current,7361.25,4019.16,0.0,Jun-2018,3
15000,19.42, 36 months,553.04,D,D3,credit_card,350000.0,5.47,RENT,CA,0.0,1.0,89.4,6.0,18.0,Jun-1991,Fully Paid,15432.601343701,15000.0,0.0,Apr-2018,10
2000,12.99, 36 months,67.38,C,C2,debt_consolidation,28560.0,22.56,RENT,MI,0.0,1.0,53.6,5.0,8.0,Mar-2013,Fully Paid,2355.5859471464,2000.0,0.0,Apr-2016,1
2000,16.59, 36 months,70.9,D,D1,debt_consolidation,25000.0,16.03,MORTGAGE,WI,0.0,0.0,24.7,9.0,11.0,Apr-2003,Fully Paid,2552.3085498484,2000.0,0.0,Apr-2014,5
10000,16.46, 60 months,245.64,C,C5,debt_consolidation,90000.0,15.35,MORTGAGE,MA,0.0,1.0,54.9,11.0,15.0,Jan-2006,Current,1955.98,910.61,0.0,Jun-2018,10
14000,7.84, 36 months,437.68,A,A4,debt_consolidation,101500.0,17.97,MORTGAGE,FL,0.0,2.0,10.8,17.0,30.0,Oct-2002,Current,2182.3,1753.83,0.0,Sep-2018,10
40000,10.47, 60 months,859.17,B,B2,debt_consolidation,80000.0,13.28,MORTGAGE,IL,0.0,2.0,8.0,12.0,23.0,Apr-2001,Current,3390.15,2067.54,0.0,Oct-2018,6
12000,8.18, 60 months,244.36,B,B1,home_improvement,100000.0,16.63,MORTGAGE,WA,0.0,0.0,77.5,12.0,18.0,Mar-1999,Fully Paid,13809.1668783028,12000.0,0.0,Mar-2015,2
3000,9.67, 36 months,96.34,B,B1,credit_card,38000.0,19.87,RENT,TX,0.0,0.0,40.7,8.0,17.0,Jan-2006,Fully Paid,3468.1330823956,3000.0,0.0,Nov-2013,2
6500,8.99, 36 months,206.67,B,B1,debt_consolidation,91000.0,20.06,RENT,OH,0.0,0.0,23.5,9.0,20.0,Apr-1999,Fully Paid,7374.8625497298,6500.0,0.0,Jul-2016,1
14000,10.42, 36 months,454.51,B,B3,credit_card,179383.0,12.24,MORTGAGE,NV,1.0,0.0,67.2,9.0,24.0,Nov-2000,Current,9065.9,7237.88,0.0,Jun-2017,10
17600,11.47, 36 months,580.13,B,B5,debt_consolidation,57000.0,32.53,OWN,AL,0.0,0.0,85.5,12.0,26.0,Apr-1977,Current,20811.77,17598.32,0.0,Feb-2016,10
5000,12.99, 36 months,168.45,C,C1,other,39000.0,26.74,MORTGAGE,NC,0.0,0.0,10.9,9.0,12.0,Apr-2003,Fully Paid,6052.85435812,5000.0,0.0,Jun-2014,10
14025,24.99, 60 months,411.58,F,F4,debt_consolidation,46800.0,24.79,RENT,HI,0.0,0.0,85.4,7.0,16.0,Dec-2005,Fully Paid,14893.7,14025.0,0.0,Mar-2014,10
21000,9.17, 36 months,669.46,B,B1,debt_consolidation,140000.0,15.55,MORTGAGE,CA,0.0,1.0,35.0,19.0,48.0,Aug-2000,Fully Paid,22575.88,21000.0,0.0,Jul-2014,10
16800,10.42, 60 months,360.44,B,B3,debt_consolidation,55000.0,18.02,MORTGAGE,TX,0.0,0.0,34.2,13.0,23.0,Apr-2007,Current,6069.75,3912.11,0.0,Sep-2017,2
18200,18.25, 60 months,464.64,D,D3,debt_consolidation,60000.0,16.98,RENT,NY,1.0,0.0,96.6,8.0,23.0,Aug-2003,Charged Off,3669.09,768.71,1828.98,May-2016,-1
12000,14.31, 36 months,411.95,C,C4,home_improvement,79000.0,5.67,MORTGAGE,CA,0.0,3.0,47.8,15.0,21.0,Apr-2007,Fully Paid,14216.37,12000.0,0.0,Jan-2015,10
20000,13.58, 60 months,461.03,C,C2,medical,44766.0,33.57,MORTGAGE,SC,0.0,0.0,64.3,15.0,28.0,Jul-2006,Current,4119.09,2210.45,0.0,May-2018,0
8000,13.58, 36 months,271.8,C,C2,credit_card,31453.0,4.96,RENT,AR,0.0,1.0,34.2,10.0,11.0,Nov-2012,Current,2485.43,1707.24,0.0,May-2018,-1
5000,12.79, 36 months,167.97,C,C1,other,55000.0,6.26,RENT,NY,1.0,0.0,26.5,6.0,7.0,Sep-2010,Current,4867.58,3873.0,0.0,Sep-2016,7
16000,12.74, 60 months,361.93,C,C1,home_improvement,118000.0,19.96,MORTGAGE,TX,0.0,0.0,43.7,18.0,37.0,Oct-1993,Current,9760.79,5968.98,0.0,Nov-2016,10
16000,26.77, 60 months,486.37,E,E5,debt_consolidation,78377.0,16.2,RENT,NC,0.0,1.0,0.0,4.0,21.0,Sep-2007,Current,4686.3,1432.35,0.0,Apr-2018,-1
27500,18.25, 36 months,997.65,E,E1,debt_consolidation,62500.0,23.87,RENT,CA,0.0,1.0,71.6,22.0,28.0,Nov-1999,Fully Paid,35930.8086218827,27500.0,0.0,Jul-2015,10
5000,10.91, 36 months,163.49,B,B4,debt_consolidation,38400.0,21.22,RENT,TN,0.0,2.0,61.3,7.0,12.0,Sep-2006,Current,2776.3,2159.33,0.0,Sep-2017,-1
3600,10.99, 36 months,117.85,B,B4,debt_consolidation,45000.0,7.63,RENT,CA,0.0,0.0,58.9,4.0,29.0,Aug-1998,Fully Paid,3627.48,3600.0,0.0,Nov-2015,10
24000,11.55, 60 months,528.43,B,B3,debt_consolidation,160000.0,20.7,MORTGAGE,TX,0.0,1.0,85.4,9.0,17.0,Jun-1999,Fully Paid,31477.9836464717,24000.0,0.0,Aug-2013,1
