loan_amnt,int_rate,installment,sub_grade,issue_d,issue_d_year,issue_d_month,annual_inc,dti,emp_length_years,addr_state,revol_bal,revol_util,credit_history_age_months,total_pymnt,total_rec_int,recoveries,last_pymnt_d,last_pymnt_amnt,payment_to_loan_ratio,income_to_loan_ratio,grade_ord,sub_grade_ord,loan_status_binary
5000,9.92,161.15,6,1970-01-01 00:00:00.000000084,2018,3,75000.0,10.64,,35,13507,43.6,161.0,2197.24,385.43,0.0,1970-01-01 00:00:00.000000032,200.0,0.4394479999999999,15.0,6.0,7.0,0
30000,15.59,1048.65,14,1970-01-01 00:00:00.000000123,2016,9,62800.0,9.98,1.0,33,20478,58.7,186.0,30358.88,7332.3,0.0,1970-01-01 00:00:00.000000032,1048.65,1.0119626666666668,2.0933333333333333,5.0,15.0,0
21000,13.18,479.76,12,1970-01-01 00:00:00.000000029,2015,12,118300.0,18.37,4.0,21,48078,75.0,128.0,3399.02,652.96,1990.49,1970-01-01 00:00:00.000000065,479.76,0.1618580952380952,5.633333333333334,5.0,13.0,0
7000,15.99,246.07,16,1970-01-01 00:00:00.000000057,2011,7,144000.0,2.4,10.0,10,8674,91.3,223.0,6986.050000000098,2000.93,315.71,1970-01-01 00:00:00.000000054,90.0,0.998007142857157,20.571428571428573,4.0,17.0,0
15000,7.49,466.53,3,1970-01-01 00:00:00.000000051,2015,1,70000.0,10.61,8.0,42,13128,56.3,145.0,16697.8224694302,1697.82,0.0,1970-01-01 00:00:00.000000076,4113.99,1.11318816462868,4.666666666666667,7.0,4.0,0
19000,16.02,668.18,14,1970-01-01 00:00:00.000000104,2017,11,58000.0,13.51,10.0,37,27533,73.6,186.0,20617.4865900981,1617.49,0.0,1970-01-01 00:00:00.000000058,4642.23,1.0851308731630578,3.0526315789473686,5.0,15.0,0
16000,18.06,406.82,16,1970-01-01 00:00:00.000000114,2017,10,54000.0,17.44,0.0,33,14014,44.6,293.0,6493.07,3514.79,0.0,1970-01-01 00:00:00.000000032,406.82,0.4058168749999999,3.375,4.0,17.0,0
7500,5.99,228.14,1,1970-01-01 00:00:00.000000087,2011,5,40000.0,9.69,4.0,33,22996,42.3,273.0,6836.34,681.94,224.32,1970-01-01 00:00:00.000000081,456.28,0.911512,5.333333333333333,7.0,2.0,0
24000,5.32,722.76,0,1970-01-01 00:00:00.000000122,2015,9,52000.0,26.73,10.0,41,23601,60.5,110.0,26004.965607354,2004.97,0.0,1970-01-01 00:00:00.000000105,722.56,1.08354023363975,2.1666666666666665,7.0,1.0,0
9500,19.99,353.01,20,1970-01-01 00:00:00.000000082,2016,3,19000.0,19.01,8.0,13,9460,45.0,38.0,9863.18,2987.94,0.0,1970-01-01 00:00:00.000000050,353.01,1.0382294736842106,2.0,3.0,21.0,0
30000,11.47,988.86,9,1970-01-01 00:00:00.000000082,2016,3,72000.0,35.98,5.0,42,13477,55.7,119.0,34661.8108250862,4661.81,0.0,1970-01-01 00:00:00.000000040,13933.98,1.15539369416954,2.4,6.0,10.0,0
32625,10.15,1055.02,6,1970-01-01 00:00:00.000000121,2014,9,68000.0,16.62,3.0,34,17462,49.9,229.0,37702.5364530679,5077.54,0.0,1970-01-01 00:00:00.000000039,9217.0,1.1556333012434603,2.0842911877394634,6.0,7.0,0
35000,10.99,760.82,8,1970-01-01 00:00:00.000000019,2016,8,175000.0,21.98,8.0,43,77979,48.0,471.0,41371.3508950975,6371.35,0.0,1970-01-01 00:00:00.000000050,24654.68,1.1820385970027858,5.0,6.0,9.0,0
3000,14.08,102.65,12,1970-01-01 00:00:00.000000073,2017,6,33000.0,26.51,6.0,3,9773,65.2,113.0,1337.08,312.9,312.93,1970-01-01 00:00:00.000000007,102.65,0.4456933333333333,11.0,5.0,13.0,0
10000,16.14,243.93,13,1970-01-01 00:00:00.000000032,2018,12,90000.0,7.52,0.0,42,886,8.5,120.0,478.89,258.56,0.0,1970-01-01 00:00:00.000000032,243.93,0.047889,9.0,5.0,14.0,0
18000,12.12,401.5,7,1970-01-01 00:00:00.000000015,2012,8,45000.0,24.26,8.0,4,8115,28.2,139.0,23274.5800079138,5274.58,0.0,1970-01-01 00:00:00.000000083,8017.58,1.2930322226618778,2.5,6.0,8.0,0
4800,10.42,155.84,7,1970-01-01 00:00:00.000000020,2017,8,75000.0,11.23,10.0,9,2416,35.0,325.0,2802.34,588.53,0.0,1970-01-01 00:00:00.000000032,155.84,0.5838208333333333,15.625,6.0,8.0,0
22000,14.99,523.27,13,1970-01-01 00:00:00.000000042,2017,2,120000.0,6.74,9.0,33,12655,63.3,154.0,12574.51,5655.71,0.0,1970-01-01 00:00:00.000000032,523.27,0.5715686363636364,5.454545454545454,5.0,14.0,0
12800,24.85,374.58,22,1970-01-01 00:00:00.000000124,2017,9,30000.0,25.12,8.0,6,15074,31.7,127.0,5957.94,3905.43,0.0,1970-01-01 00:00:00.000000032,374.58,0.4654640624999999,2.34375,3.0,23.0,0
12000,19.99,317.86,20,1970-01-01 00:00:00.000000090,2014,5,50000.0,20.45,3.0,29,3732,60.0,163.0,18336.9466368582,6336.95,0.0,1970-01-01 00:00:00.000000085,5256.24,1.52807888640485,4.166666666666667,3.0,21.0,0
4700,12.69,157.67,11,1970-01-01 00:00:00.000000112,2015,10,48568.0,22.02,10.0,37,12606,84.6,204.0,4877.44,933.51,302.0,1970-01-01 00:00:00.000000007,157.67,1.0377531914893616,10.333617021276597,5.0,12.0,0
16000,6.72,491.99,2,1970-01-01 00:00:00.000000054,2018,1,71000.0,24.0,10.0,44,30640,95.8,248.0,5912.47,932.25,0.0,1970-01-01 00:00:00.000000032,491.99,0.369529375,4.4375,7.0,3.0,0
7600,7.97,238.06,4,1970-01-01 00:00:00.000000124,2017,9,112814.0,3.84,8.0,4,2805,24.0,72.0,8202.9924041235,602.99,0.0,1970-01-01 00:00:00.000000086,5111.58,1.0793411058057238,14.843947368421052,7.0,5.0,0
10000,19.42,368.69,17,1970-01-01 00:00:00.000000094,2018,5,36000.0,2.57,10.0,9,1236,34.3,207.0,3307.42,1322.41,0.0,1970-01-01 00:00:00.000000032,368.69,0.330742,3.6,4.0,18.0,0
12000,11.49,263.86,9,1970-01-01 00:00:00.000000009,2017,4,120000.0,4.91,10.0,9,7599,14.2,566.0,5797.26,2168.64,0.0,1970-01-01 00:00:00.000000032,263.86,0.483105,10.0,6.0,10.0,0
11000,9.44,352.06,5,1970-01-01 00:00:00.000000054,2018,1,25000.0,14.98,,26,0,0.0,148.0,4571.01,951.44,0.0,1970-01-01 00:00:00.000000032,352.06,0.4155463636363636,2.272727272727273,6.0,6.0,0
30000,8.38,945.36,5,1970-01-01 00:00:00.000000029,2015,12,140000.0,22.46,3.0,32,63452,85.4,200.0,34021.3338445147,4021.33,0.0,1970-01-01 00:00:00.000000024,947.7,1.1340444614838234,4.666666666666667,6.0,6.0,0
25000,20.0,929.09,18,1970-01-01 00:00:00.000000020,2017,8,75000.0,25.36,1.0,37,18036,77.7,189.0,15766.75,5791.37,0.0,1970-01-01 00:00:00.000000041,929.09,0.63067,3.0,4.0,19.0,0
10000,11.99,332.1,7,1970-01-01 00:00:00.000000006,2014,4,37000.0,19.62,2.0,4,8596,34.9,403.0,11213.85,1213.85,0.0,1970-01-01 00:00:00.000000047,6896.55,1.121385,3.7,6.0,8.0,0
25000,10.08,807.62,5,1970-01-01 00:00:00.000000105,2018,11,145000.0,26.05,1.0,33,19379,43.5,138.0,2408.86,600.9,0.0,1970-01-01 00:00:00.000000032,807.62,0.0963544,5.8,6.0,6.0,0
20000,9.93,644.69,6,1970-01-01 00:00:00.000000031,2017,12,211000.0,8.52,2.0,47,7028,20.3,189.0,8998.08,1916.36,0.0,1970-01-01 00:00:00.000000032,644.69,0.4499039999999999,10.55,6.0,7.0,0
15000,17.97,542.07,18,1970-01-01 00:00:00.000000029,2015,12,69000.0,16.92,6.0,34,12090,29.0,182.0,17857.0326102396,2857.03,0.0,1970-01-01 00:00:00.000000006,10305.49,1.19046884068264,4.6,4.0,19.0,0
9600,13.11,323.98,8,1970-01-01 00:00:00.000000088,2012,5,25000.0,13.82,2.0,5,11441,38.8,146.0,3039.11,768.68,453.51,1970-01-01 00:00:00.000000035,323.98,0.3165739583333333,2.6041666666666665,6.0,9.0,0
3600,9.93,116.05,6,1970-01-01 00:00:00.000000073,2017,6,32532.0,17.74,2.0,22,16404,63.0,219.0,3846.8654690732,246.87,0.0,1970-01-01 00:00:00.000000067,2920.46,1.0685737414092222,9.036666666666669,6.0,7.0,0
14000,7.84,437.68,3,1970-01-01 00:00:00.000000115,2018,10,70000.0,18.64,5.0,47,12672,62.4,246.0,14361.52,361.52,0.0,1970-01-01 00:00:00.000000032,13060.68,1.0258228571428571,5.0,7.0,4.0,0
28000,16.91,694.52,14,1970-01-01 00:00:00.000000032,2018,12,37000.0,27.03,3.0,20,9874,65.8,138.0,1362.74,758.61,0.0,1970-01-01 00:00:00.000000032,694.52,0.0486692857142857,1.3214285714285714,5.0,15.0,0
3500,10.9,114.42,8,1970-01-01 00:00:00.000000094,2018,5,55000.0,17.5,7.0,23,1654,12.6,117.0,1027.66,256.4,0.0,1970-01-01 00:00:00.000000032,114.42,0.2936171428571428,15.714285714285714,6.0,9.0,0
4100,23.4,159.57,20,1970-01-01 00:00:00.000000105,2018,11,40000.0,21.93,0.0,16,2535,23.5,220.0,473.38,229.83,0.0,1970-01-01 00:00:00.000000032,159.57,0.1154585365853658,9.75609756097561,3.0,21.0,0
16000,23.76,458.07,28,1970-01-01 00:00:00.000000079,2013,3,72000.0,20.41,10.0,10,25888,94.5,164.0,20964.7776311496,4964.78,0.0,1970-01-01 00:00:00.000000012,13641.66,1.31029860194685,4.5,2.0,29.0,0
30000,12.99,682.44,10,1970-01-01 00:00:00.000000090,2014,5,75058.0,8.26,8.0,33,17256,29.0,232.0,38899.08,10902.75,0.0,1970-01-01 00:00:00.000000032,682.44,1.296636,2.501933333333333,5.0,11.0,0
15000,12.61,338.31,10,1970-01-01 00:00:00.000000084,2018,3,73000.0,8.45,10.0,16,6562,49.0,208.0,3700.39,1605.06,0.0,1970-01-01 00:00:00.000000032,338.31,0.2466926666666666,4.866666666666666,5.0,11.0,0
11200,9.17,357.05,6,1970-01-01 00:00:00.000000091,2015,5,34008.0,4.22,1.0,39,2932,8.4,289.0,12200.77,1000.77,0.0,1970-01-01 00:00:00.000000048,6557.98,1.0893544642857145,3.0364285714285715,6.0,7.0,0
18000,14.47,619.32,11,1970-01-01 00:00:00.000000064,2018,7,83000.0,21.98,10.0,42,4240,48.7,276.0,4349.71,1430.05,0.0,1970-01-01 00:00:00.000000032,619.32,0.2416505555555555,4.611111111111111,5.0,12.0,0
9000,9.44,288.05,5,1970-01-01 00:00:00.000000063,2017,7,57500.0,5.11,3.0,41,10406,26.8,247.0,9483.7913786525,483.79,0.0,1970-01-01 00:00:00.000000067,7760.21,1.0537545976280556,6.388888888888889,6.0,6.0,0
15200,12.62,342.9,10,1970-01-01 00:00:00.000000020,2017,8,86250.0,15.42,3.0,14,14197,45.1,249.0,6150.89,2544.33,0.0,1970-01-01 00:00:00.000000032,342.9,0.4046638157894737,5.6743421052631575,5.0,11.0,0
24000,13.33,812.48,12,1970-01-01 00:00:00.000000091,2015,5,175000.0,21.42,6.0,47,9902,23.0,180.0,29176.2365391378,5176.24,0.0,1970-01-01 00:00:00.000000031,3212.43,1.215676522464075,7.291666666666667,5.0,13.0,0
20000,23.99,575.25,21,1970-01-01 00:00:00.000000083,2017,3,80000.0,19.77,10.0,4,998,5.0,159.0,4424.04,1135.6,2751.6,1970-01-01 00:00:00.000000057,575.25,0.221202,4.0,3.0,22.0,0
18000,13.59,415.02,11,1970-01-01 00:00:00.000000114,2017,10,132000.0,27.41,10.0,46,39687,84.4,360.0,6626.73,2945.29,0.0,1970-01-01 00:00:00.000000032,415.02,0.3681516666666666,7.333333333333333,5.0,12.0,0
8000,9.8,257.39,7,1970-01-01 00:00:00.000000052,2016,1,70000.0,27.31,4.0,13,35574,60.7,142.0,9254.7041511527,1254.7,0.0,1970-01-01 00:00:00.000000086,769.54,1.1568380188940877,8.75,6.0,8.0,0
23850,24.08,687.23,26,1970-01-01 00:00:00.000000110,2013,10,92820.0,3.46,10.0,26,761,6.2,235.0,22843.78,12451.82,1540.64,1970-01-01 00:00:00.000000056,687.23,0.9578104821802934,3.891823899371069,2.0,27.0,0
2000,13.59,67.96,11,1970-01-01 00:00:00.000000124,2017,9,100000.0,13.01,5.0,47,20333,37.8,129.0,1156.75,312.74,0.0,1970-01-01 00:00:00.000000032,67.96,0.578375,50.0,5.0,12.0,0
12000,6.19,366.1,1,1970-01-01 00:00:00.000000064,2018,7,51000.0,18.64,2.0,4,9065,61.7,99.0,2556.51,393.87,0.0,1970-01-01 00:00:00.000000032,366.1,0.2130425,4.25,7.0,2.0,0
2500,15.59,87.39,14,1970-01-01 00:00:00.000000113,2016,10,32100.0,8.45,2.0,42,5426,51.7,99.0,3069.5240453002,569.52,0.0,1970-01-01 00:00:00.000000096,1061.72,1.2278096181200802,12.84,5.0,15.0,0
8000,7.62,249.3,2,1970-01-01 00:00:00.000000006,2014,4,74000.0,28.92,9.0,39,7981,31.8,233.0,8974.4324235624,974.43,0.0,1970-01-01 00:00:00.000000006,248.93,1.1218040529453002,9.25,7.0,3.0,0
12000,17.14,299.14,18,1970-01-01 00:00:00.000000101,2014,11,55000.0,12.74,5.0,1,5773,52.5,108.0,15233.29,5742.52,0.0,1970-01-01 00:00:00.000000032,299.14,1.2694408333333334,4.583333333333333,4.0,19.0,0
9000,12.18,299.7,8,1970-01-01 00:00:00.000000023,2009,12,52000.0,16.25,2.0,9,5066,36.7,64.0,9516.0347480541,516.03,0.0,1970-01-01 00:00:00.000000042,8020.36,1.0573371942282337,5.777777777777778,6.0,9.0,0
8400,15.31,292.47,14,1970-01-01 00:00:00.000000008,2016,4,52000.0,35.56,10.0,47,6540,14.1,169.0,9463.077598948,1063.08,0.0,1970-01-01 00:00:00.000000066,6545.52,1.1265568570176192,6.190476190476191,5.0,15.0,0
18000,15.31,626.72,14,1970-01-01 00:00:00.000000082,2016,3,50000.0,14.57,8.0,3,3388,28.0,158.0,1662.86,214.34,1051.45,1970-01-01 00:00:00.000000005,626.72,0.0923811111111111,2.7777777777777777,5.0,15.0,0
25000,15.88,606.36,13,1970-01-01 00:00:00.000000016,2013,8,56261.92,21.33,10.0,34,22978,78.4,226.0,30722.5,5722.5,0.0,1970-01-01 00:00:00.000000064,19808.02,1.2289,2.2504768,5.0,14.0,0
3000,15.05,104.07,13,1970-01-01 00:00:00.000000124,2017,9,70000.0,37.05,4.0,42,27212,51.7,181.0,1774.76,524.42,0.0,1970-01-01 00:00:00.000000032,104.07,0.5915866666666667,23.33333333333333,5.0,14.0,0
15000,7.49,466.53,3,1970-01-01 00:00:00.000000093,2017,5,120000.0,10.04,8.0,18,13412,94.0,112.0,9394.35,1415.59,0.0,1970-01-01 00:00:00.000000041,489.86,0.62629,8.0,7.0,4.0,0
5000,10.91,163.49,8,1970-01-01 00:00:00.000000031,2017,12,35628.0,19.7,,22,7658,43.8,153.0,2285.83,533.8,0.0,1970-01-01 00:00:00.000000032,163.49,0.4571659999999999,7.1256,6.0,9.0,0
28000,7.62,872.52,2,1970-01-01 00:00:00.000000058,2012,7,103000.0,10.4,0.0,47,33426,30.1,398.0,30922.072942312003,2922.07,0.0,1970-01-01 00:00:00.000000054,11733.84,1.1043597479397145,3.678571428571429,7.0,3.0,0
15400,15.31,368.88,13,1970-01-01 00:00:00.000000039,2014,2,42000.0,23.54,7.0,42,2741,74.1,88.0,22132.4088932649,6732.41,0.0,1970-01-01 00:00:00.000000032,368.49,1.437169408653565,2.727272727272727,5.0,14.0,0
12000,9.16,382.5,6,1970-01-01 00:00:00.000000082,2016,3,58000.0,31.53,7.0,42,10378,39.0,249.0,13600.6212385899,1600.62,0.0,1970-01-01 00:00:00.000000007,4432.83,1.133385103215825,4.833333333333333,6.0,7.0,0
10000,7.9,312.91,3,1970-01-01 00:00:00.000000100,2013,11,42000.0,7.8,10.0,22,4645,21.5,177.0,11264.4580541278,1264.46,0.0,1970-01-01 00:00:00.000000084,312.6,1.12644580541278,4.2,7.0,4.0,0
5000,6.67,153.64,1,1970-01-01 00:00:00.000000021,2018,8,135000.0,11.64,10.0,37,1360,2.3,334.0,919.99,154.33,0.0,1970-01-01 00:00:00.000000032,153.64,0.183998,27.0,7.0,2.0,0
16000,18.55,411.1,21,1970-01-01 00:00:00.000000091,2015,5,70000.0,32.38,2.0,44,26628,97.2,136.0,12218.26,5242.3,3500.0,1970-01-01 00:00:00.000000057,450.0,0.76364125,4.375,3.0,22.0,0
10000,19.99,371.59,18,1970-01-01 00:00:00.000000009,2017,4,36500.0,31.83,10.0,35,4386,34.5,141.0,5932.63,1884.64,1012.69,1970-01-01 00:00:00.000000058,390.17,0.593263,3.65,4.0,19.0,0
14400,15.05,342.96,13,1970-01-01 00:00:00.000000031,2017,12,62000.0,16.45,4.0,23,14306,40.9,157.0,16387.7187665892,1987.72,0.0,1970-01-01 00:00:00.000000086,12976.52,1.1380360254575834,4.305555555555555,5.0,14.0,0
11000,7.99,344.65,4,1970-01-01 00:00:00.000000083,2017,3,153000.0,8.58,10.0,41,31945,75.6,273.0,11684.8091763678,684.81,0.0,1970-01-01 00:00:00.000000040,8587.84,1.0622553796698,13.909090909090908,7.0,5.0,0
16000,13.56,543.43,10,1970-01-01 00:00:00.000000115,2018,10,15600.0,57.31,0.0,37,8856,42.6,144.0,16471.0171141378,471.02,0.0,1970-01-01 00:00:00.000000041,15396.21,1.0294385696336126,0.975,5.0,11.0,0
5200,6.03,158.27,0,1970-01-01 00:00:00.000000090,2014,5,60000.0,5.76,9.0,39,3489,13.6,102.0,5701.5076359722,501.51,0.0,1970-01-01 00:00:00.000000076,158.07,1.0964437761485,11.538461538461538,7.0,1.0,0
10000,12.62,335.12,10,1970-01-01 00:00:00.000000073,2017,6,40000.0,12.39,10.0,33,9426,65.0,167.0,6701.24,1612.35,0.0,1970-01-01 00:00:00.000000032,335.12,0.6701239999999999,4.0,5.0,11.0,0
10000,12.39,334.01,10,1970-01-01 00:00:00.000000101,2014,11,50000.0,23.48,5.0,3,18154,70.4,109.0,8687.19,2129.8,0.0,1970-01-01 00:00:00.000000076,334.01,0.868719,5.0,5.0,11.0,0
10800,18.54,277.44,20,1970-01-01 00:00:00.000000040,2015,2,52000.0,15.12,2.0,49,4373,58.0,155.0,14718.5537117246,3918.55,0.0,1970-01-01 00:00:00.000000076,7516.23,1.3628290473819074,4.814814814814815,3.0,21.0,0
10000,14.16,233.52,11,1970-01-01 00:00:00.000000080,2014,3,46500.0,8.46,10.0,34,12061,67.8,421.0,11439.44,1439.44,0.0,1970-01-01 00:00:00.000000004,8637.2,1.143944,4.65,5.0,12.0,0
13200,13.99,307.08,13,1970-01-01 00:00:00.000000091,2015,5,47000.0,30.36,2.0,4,7290,72.2,121.0,13816.62,4817.12,0.0,1970-01-01 00:00:00.000000032,308.0,1.0467136363636365,3.560606060606061,5.0,14.0,0
10000,9.99,212.43,7,1970-01-01 00:00:00.000000091,2015,5,39520.0,16.94,10.0,26,17959,27.3,228.0,12201.2597428394,2201.26,0.0,1970-01-01 00:00:00.000000007,4992.52,1.22012597428394,3.952,6.0,8.0,0
36000,8.08,1129.44,4,1970-01-01 00:00:00.000000094,2018,5,125000.0,7.19,4.0,3,34109,70.3,287.0,10124.56,1922.77,0.0,1970-01-01 00:00:00.000000032,1129.44,0.2812377777777777,3.4722222222222223,7.0,5.0,0
25000,20.49,935.35,20,1970-01-01 00:00:00.000000026,2012,12,110000.0,10.61,7.0,49,11563,81.4,163.0,31471.9791755453,6471.98,0.0,1970-01-01 00:00:00.000000046,14637.38,1.258879167021812,4.4,3.0,21.0,0
12000,8.24,377.37,5,1970-01-01 00:00:00.000000053,2017,1,85755.0,17.03,10.0,34,31227,74.9,190.0,13417.0766074755,1417.08,0.0,1970-01-01 00:00:00.000000041,4712.84,1.118089717289625,7.14625,6.0,6.0,0
32000,26.3,1294.42,24,1970-01-01 00:00:00.000000063,2017,7,107000.0,19.73,5.0,42,24429,44.8,202.0,24547.22,10753.9,0.0,1970-01-01 00:00:00.000000032,1294.42,0.7671006250000001,3.34375,3.0,25.0,0
10000,16.29,353.01,16,1970-01-01 00:00:00.000000111,2014,10,56000.0,26.3,10.0,9,7408,35.6,253.0,10810.08,810.08,0.0,1970-01-01 00:00:00.000000004,9063.13,1.081008,5.6,4.0,17.0,0
4800,16.29,169.45,15,1970-01-01 00:00:00.000000008,2016,4,87258.0,20.46,10.0,42,27858,67.7,296.0,4964.65,1112.7,704.0,1970-01-01 00:00:00.000000105,101.0,1.0343020833333332,18.17875,4.0,16.0,0
14325,13.66,487.24,12,1970-01-01 00:00:00.000000040,2015,2,52000.0,19.04,10.0,5,21288,96.8,161.0,15348.56,1023.56,0.0,1970-01-01 00:00:00.000000013,12923.23,1.071452705061082,3.630017452006981,5.0,13.0,0
7000,10.91,228.88,8,1970-01-01 00:00:00.000000031,2017,12,39500.0,34.4,3.0,14,13286,65.8,76.0,3195.83,740.69,0.0,1970-01-01 00:00:00.000000032,228.88,0.4565471428571429,5.642857142857143,6.0,9.0,0
8000,14.09,273.78,9,1970-01-01 00:00:00.000000038,2013,2,38142.0,27.06,7.0,30,8201,65.6,169.0,9292.1004500736,1292.1,0.0,1970-01-01 00:00:00.000000046,4911.62,1.1615125562592,4.76775,6.0,10.0,0
27975,15.99,680.15,14,1970-01-01 00:00:00.000000009,2017,4,162000.0,19.4,10.0,41,49908,53.3,214.0,14370.14,6977.8,0.0,1970-01-01 00:00:00.000000032,680.15,0.5136779267202859,5.79088471849866,5.0,15.0,0
13000,14.08,444.82,12,1970-01-01 00:00:00.000000104,2017,11,55000.0,16.74,6.0,4,9167,12.2,255.0,6662.13,1898.76,0.0,1970-01-01 00:00:00.000000032,444.82,0.5124715384615385,4.230769230769231,5.0,13.0,0
22100,11.14,482.06,6,1970-01-01 00:00:00.000000049,2013,1,80000.0,22.38,7.0,10,31661,57.5,157.0,23668.510760424306,1568.51,0.0,1970-01-01 00:00:00.000000100,20296.65,1.0709733375757604,3.619909502262444,6.0,7.0,0
8500,14.98,294.58,12,1970-01-01 00:00:00.000000039,2014,2,40500.0,12.8,5.0,43,3330,70.9,184.0,5218.95,1466.42,1267.31,1970-01-01 00:00:00.000000055,295.0,0.6139941176470588,4.764705882352941,5.0,13.0,0
11000,7.35,219.64,3,1970-01-01 00:00:00.000000054,2018,1,130000.0,14.34,2.0,30,5459,7.4,196.0,2850.83,796.98,0.0,1970-01-01 00:00:00.000000032,219.64,0.2591663636363636,11.818181818181818,7.0,4.0,0
12000,16.02,422.01,14,1970-01-01 00:00:00.000000043,2018,2,35000.0,45.34,10.0,42,367,7.8,124.0,5053.44,1670.46,0.0,1970-01-01 00:00:00.000000032,422.01,0.42112,2.9166666666666665,5.0,15.0,0
11200,15.05,266.75,13,1970-01-01 00:00:00.000000020,2017,8,110000.0,4.32,2.0,4,5046,22.6,108.0,11529.8529172362,329.85,0.0,1970-01-01 00:00:00.000000023,8769.71,1.0294511533246606,9.821428571428571,5.0,14.0,0
25000,10.78,540.83,8,1970-01-01 00:00:00.000000052,2016,1,90000.0,11.61,4.0,37,21203,74.4,233.0,19995.74,6188.16,0.0,1970-01-01 00:00:00.000000032,540.83,0.7998296,3.6,6.0,9.0,0
12200,7.39,378.88,3,1970-01-01 00:00:00.000000008,2016,4,51000.0,14.96,1.0,10,13032,74.0,115.0,13636.6213112369,1436.62,0.0,1970-01-01 00:00:00.000000032,1131.08,1.1177558451833525,4.180327868852459,7.0,4.0,0
10000,7.97,313.23,4,1970-01-01 00:00:00.000000043,2018,2,179000.0,9.85,5.0,42,6803,38.0,218.0,3749.9,678.1,0.0,1970-01-01 00:00:00.000000032,313.23,0.37499,17.9,7.0,5.0,0
1000,7.97,31.33,4,1970-01-01 00:00:00.000000043,2018,2,133000.0,5.49,3.0,37,4106,2.1,204.0,1006.1781070588,6.18,0.0,1970-01-01 00:00:00.000000067,200.62,1.0061781070588,133.0,7.0,5.0,0
7000,10.49,227.49,7,1970-01-01 00:00:00.000000062,2016,7,28000.0,18.69,10.0,9,5377,23.7,290.0,7048.11,1156.09,0.0,1970-01-01 00:00:00.000000032,227.49,1.0068728571428571,4.0,6.0,8.0,0
7975,7.21,247.02,2,1970-01-01 00:00:00.000000063,2017,7,48000.0,23.43,3.0,13,18857,34.1,171.0,4690.19,695.52,0.0,1970-01-01 00:00:00.000000032,247.02,0.5881115987460814,6.018808777429467,7.0,3.0,0
24000,25.82,716.02,23,1970-01-01 00:00:00.000000031,2017,12,40000.0,20.97,10.0,36,10909,46.8,98.0,9989.85,6768.59,0.0,1970-01-01 00:00:00.000000032,716.02,0.41624375,1.6666666666666667,3.0,24.0,0
7500,16.91,267.06,14,1970-01-01 00:00:00.000000105,2018,11,88000.0,36.25,9.0,1,30064,52.7,278.0,794.13,303.16,0.0,1970-01-01 00:00:00.000000032,267.06,0.105884,11.733333333333333,5.0,15.0,0
12000,13.33,275.07,12,1970-01-01 00:00:00.000000007,2015,4,60000.0,10.78,7.0,4,10980,58.4,143.0,12606.11,4154.28,0.0,1970-01-01 00:00:00.000000032,275.07,1.0505091666666666,5.0,5.0,13.0,0
9000,7.89,281.58,4,1970-01-01 00:00:00.000000082,2016,3,34000.0,10.26,3.0,21,9887,55.2,82.0,9847.41,1126.78,0.0,1970-01-01 00:00:00.000000032,281.58,1.0941566666666669,3.7777777777777777,7.0,5.0,0
8000,7.62,249.3,2,1970-01-01 00:00:00.000000100,2013,11,30000.0,9.56,10.0,15,8629,79.9,330.0,8974.432423558,974.43,0.0,1970-01-01 00:00:00.000000084,248.93,1.1218040529447502,3.75,7.0,3.0,0
17000,27.31,522.26,31,1970-01-01 00:00:00.000000061,2015,7,50000.0,22.66,2.0,42,9775,41.1,119.0,21916.6600008803,4916.66,0.0,1970-01-01 00:00:00.000000103,15557.76,1.2892152941694297,2.9411764705882355,1.0,32.0,0
30000,21.45,819.22,19,1970-01-01 00:00:00.000000031,2017,12,72000.0,14.08,10.0,9,17624,50.8,177.0,11306.4,6824.33,0.0,1970-01-01 00:00:00.000000032,819.22,0.37688,2.4,4.0,20.0,0
19500,15.05,676.46,13,1970-01-01 00:00:00.000000063,2017,7,51300.0,7.72,6.0,2,723,1.5,176.0,0.0,0.0,0.0,1970-01-01 00:00:00.000000106,0.0,0.0,2.6307692307692307,5.0,14.0,0
20000,5.32,602.3,0,1970-01-01 00:00:00.000000122,2015,9,51664.0,28.9,,9,12651,16.9,392.0,20688.22,688.22,0.0,1970-01-01 00:00:00.000000075,16478.03,1.034411,2.5832,7.0,1.0,0
3000,14.08,102.65,12,1970-01-01 00:00:00.000000063,2017,7,150000.0,30.84,2.0,4,11349,70.9,142.0,3252.6345506398,252.63,0.0,1970-01-01 00:00:00.000000031,2639.08,1.0842115168799331,50.0,5.0,13.0,0
5000,10.42,162.33,7,1970-01-01 00:00:00.000000020,2017,8,33000.0,25.53,5.0,37,6433,99.0,167.0,2921.95,615.96,0.0,1970-01-01 00:00:00.000000032,162.33,0.58439,6.6,6.0,8.0,0
9500,15.8,333.06,12,1970-01-01 00:00:00.000000026,2012,12,45000.0,17.41,1.0,37,9375,89.3,179.0,10719.3969722231,1219.4,0.0,1970-01-01 00:00:00.000000081,7390.86,1.128357576023484,4.7368421052631575,5.0,13.0,0
25000,10.91,542.44,8,1970-01-01 00:00:00.000000043,2018,2,25000.0,42.63,2.0,23,4950,36.7,162.0,6509.1,2532.36,0.0,1970-01-01 00:00:00.000000032,542.44,0.260364,1.0,6.0,9.0,0
